seed_theta,seed_Y,tree,fixtree,method_hclust,rmse,tree_frobenius,ari,label,N
1,5,3,FALSE,ward.D2,0.139193063176531,0.481846943934407,0.513127999191122,BayesLCM (homogeneous var) + HC,100
1,5,3,FALSE,single,0.139193063176531,0.67326041000004,0.513127999191122,BayesLCM (homogeneous var) + HC,100
1,5,3,FALSE,average,0.139193063176531,0.537083798173104,0.513127999191122,BayesLCM (homogeneous var) + HC,100
1,5,3,FALSE,complete,0.139193063176531,0.438880994806929,0.513127999191122,BayesLCM (homogeneous var) + HC,100
1,5,3,FALSE,mcquitty,0.139193063176531,0.537083798173104,0.513127999191122,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,ward.D,0.136190460611037,1.00730510473601,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,ward.D2,0.136190460611037,1.00749507617805,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,single,0.136190460611037,1.07209519873427,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,average,0.136190460611037,1.02568267686452,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,complete,0.136190460611037,0.997907175898895,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,1,4,FALSE,mcquitty,0.136190460611037,1.02568267686452,0.358477193337721,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,ward.D,0.128040449717413,1.02646421743683,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,ward.D2,0.128040449717413,1.02693133097083,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,single,0.128040449717413,1.08077400942293,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,average,0.128040449717413,1.04443837541706,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,complete,0.128040449717413,1.01883150904105,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,2,4,FALSE,mcquitty,0.128040449717413,1.04443837541706,0.366839394559859,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,ward.D,0.131840319142329,1.03425526832399,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,ward.D2,0.131840319142329,1.03474005844366,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,single,0.131840319142329,1.08478527272938,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,average,0.131840319142329,1.05170063097171,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,complete,0.131840319142329,1.02726865554411,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,3,4,FALSE,mcquitty,0.131840319142329,1.05170063097171,0.468381376482643,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,ward.D,0.0854195166992205,1.01629800214844,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,ward.D2,0.0854195166992205,1.01528655127029,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,single,0.0854195166992205,1.10055591813523,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,average,0.0854195166992205,1.039142905638,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,complete,0.0854195166992205,0.994263850677777,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,4,4,FALSE,mcquitty,0.0854195166992205,1.039142905638,0.480995205106711,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,ward.D,0.143011726317221,1.02116018980511,0.350517964126737,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,ward.D2,0.143011726317221,1.02311197983096,0.350517964126737,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,single,0.143011726317221,1.0483957715212,0.350517964126737,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,average,0.143011726317221,1.03938395567681,0.350517964126737,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,complete,0.143011726317221,1.03126396014294,0.350517964126737,BayesLCM (homogeneous var) + HC,100
1,5,4,FALSE,mcquitty,0.143011726317221,1.03938395567681,0.350517964126737,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,ward.D,0.0753588740912226,0.154278382196202,1,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,ward.D2,0.0753588740912226,0.154294361772681,1,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,single,0.0753588740912226,0.158851664813943,1,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,average,0.0753588740912226,0.157119380370129,1,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,complete,0.0753588740912226,0.155398656077762,1,BayesLCM (homogeneous var) + HC,100
2,1,1,FALSE,mcquitty,0.0753588740912226,0.157119380370129,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,ward.D,0.0748167797373892,0.158954425887846,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,ward.D2,0.0748167797373892,0.15895983752878,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,single,0.0748167797373892,0.162140037203143,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,average,0.0748167797373892,0.16000528718749,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,complete,0.0748167797373892,0.15868156189804,1,BayesLCM (homogeneous var) + HC,100
2,2,1,FALSE,mcquitty,0.0748167797373892,0.16000528718749,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,ward.D,0.0737565959551432,0.0858332978593737,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,ward.D2,0.0737565959551432,0.0864052124143547,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,single,0.0737565959551432,0.112428254179747,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,average,0.0737565959551432,0.100927070005806,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,complete,0.0737565959551432,0.0909000761262078,1,BayesLCM (homogeneous var) + HC,100
2,3,1,FALSE,mcquitty,0.0737565959551432,0.100927070005806,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,ward.D,0.0724879639969087,0.162438006899597,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,ward.D2,0.0724879639969087,0.162434173245878,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,single,0.0724879639969087,0.165205318958183,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,average,0.0724879639969087,0.163191687214624,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,complete,0.0724879639969087,0.161523510214484,1,BayesLCM (homogeneous var) + HC,100
2,4,1,FALSE,mcquitty,0.0724879639969087,0.163191687214624,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,ward.D,0.0769636149979731,0.0877316896657372,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,ward.D2,0.0769636149979731,0.0883480249762112,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,single,0.0769636149979731,0.109383255112547,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,average,0.0769636149979731,0.102786816781292,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,complete,0.0769636149979731,0.0966658883083193,1,BayesLCM (homogeneous var) + HC,100
2,5,1,FALSE,mcquitty,0.0769636149979731,0.102786816781292,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,ward.D,0.0778168400199367,0.502211384875426,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,ward.D2,0.0778168400199367,0.503596604628487,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,single,0.0778168400199367,0.540298321046398,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,average,0.0778168400199367,0.52530037285994,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,complete,0.0778168400199367,0.511274455533904,1,BayesLCM (homogeneous var) + HC,100
2,1,2,FALSE,mcquitty,0.0778168400199367,0.52530037285994,1,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,ward.D,0.0760328612853377,0.554891116403663,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,ward.D2,0.0760328612853377,0.555357351389113,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,single,0.0760328612853377,0.569663801044321,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,average,0.0760328612853377,0.568161702987698,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,complete,0.0760328612853377,0.56666816717002,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,2,2,FALSE,mcquitty,0.0760328612853377,0.568161702987698,0.969766891934392,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,ward.D,0.0758422154488235,0.494468707040986,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,ward.D2,0.0758422154488235,0.494797000662044,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,single,0.0758422154488235,0.563243060700138,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,average,0.0758422154488235,0.518760170302042,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,complete,0.0758422154488235,0.48208519994066,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,3,2,FALSE,mcquitty,0.0758422154488235,0.518760170302042,0.967148718638596,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,ward.D,0.0728882163764627,0.503735765224119,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,ward.D2,0.0728882163764627,0.50381255454358,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,single,0.0728882163764627,0.571359090591837,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,average,0.0728882163764627,0.526579783244497,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,complete,0.0728882163764627,0.489443935908583,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,4,2,FALSE,mcquitty,0.0728882163764627,0.526579783244497,0.969531762024182,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,ward.D,0.0799058581881515,0.514179744758367,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,ward.D2,0.0799058581881515,0.515454452240952,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,single,0.0799058581881515,0.536877590626293,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,average,0.0799058581881515,0.535276400832136,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,complete,0.0799058581881515,0.533686411089557,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,5,2,FALSE,mcquitty,0.0799058581881515,0.535276400832136,0.972149289034392,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,ward.D,0.138429735043288,0.470256790583202,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,ward.D2,0.138429735043288,0.470329751624389,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,single,0.138429735043288,0.644643204967924,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,average,0.138429735043288,0.524843143861519,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,complete,0.138429735043288,0.435933302030382,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,1,3,FALSE,mcquitty,0.138429735043288,0.524843143861519,0.529531568228106,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,ward.D,0.0815666711507457,0.374385454535411,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,ward.D2,0.0815666711507457,0.385725307976051,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,single,0.0815666711507457,0.456266570557189,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,average,0.0815666711507457,0.437071533360022,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,complete,0.0815666711507457,0.419069707994157,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,2,3,FALSE,mcquitty,0.0815666711507457,0.437071533360022,0.847051418532206,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,ward.D,0.14231866368198,0.508543361924365,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,ward.D2,0.14231866368198,0.510098051780517,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,single,0.14231866368198,0.648010583400528,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,average,0.14231866368198,0.558349288835319,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,complete,0.14231866368198,0.486371190965452,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,3,3,FALSE,mcquitty,0.14231866368198,0.558349288835319,0.486885854389378,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,ward.D,0.143838123923327,0.497726707604085,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,ward.D2,0.143838123923327,0.498188573369024,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,single,0.143838123923327,0.65451545234179,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,average,0.143838123923327,0.548964679493771,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,complete,0.143838123923327,0.467377876165249,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,4,3,FALSE,mcquitty,0.143838123923327,0.548964679493771,0.54285654848893,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,ward.D,0.143088793303989,0.417656398266298,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,ward.D2,0.143088793303989,0.427429109865714,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,single,0.143088793303989,0.490009007263222,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,average,0.143088793303989,0.477424114241874,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,complete,0.143088793303989,0.465321656167778,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,5,3,FALSE,mcquitty,0.143088793303989,0.477424114241874,0.512878004353128,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,ward.D,0.0834787750275073,1.03382534170584,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,ward.D2,0.0834787750275073,1.03114726185565,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,single,0.0834787750275073,1.12890590934835,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,average,0.0834787750275073,1.05414602552286,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,complete,0.0834787750275073,1.00142581619425,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,1,4,FALSE,mcquitty,0.0834787750275073,1.05414602552286,0.760412976365201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,ward.D,0.144325398657927,0.991308254200604,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,ward.D2,0.144325398657927,0.993942242052047,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,single,0.144325398657927,1.03001330939375,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,average,0.144325398657927,1.01702535652114,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,complete,0.144325398657927,1.0050810087281,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,2,4,FALSE,mcquitty,0.144325398657927,1.01702535652114,0.587174201256201,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,ward.D,0.144161823941936,0.950869226773173,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,ward.D2,0.144161823941936,0.954819229815043,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,single,0.144161823941936,0.988220626566981,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,average,0.144161823941936,0.979027360427062,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,complete,0.144161823941936,0.970501398613318,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,3,4,FALSE,mcquitty,0.144161823941936,0.979027360427062,0.60969696969697,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,ward.D,0.144273156174453,1.000384963976,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,ward.D2,0.144273156174453,1.00287362530724,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,single,0.144273156174453,1.02278314968519,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,average,0.144273156174453,1.0185136173934,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,complete,0.144273156174453,1.01451740002028,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,4,4,FALSE,mcquitty,0.144273156174453,1.0185136173934,0.368281026915033,BayesLCM (homogeneous var) + HC,100
2,5,4,FALSE,ward.D,0.1626164725485,1.03247900512846,0.313797019514795,BayesLCM (homogeneous var) + HC,100
2,5,4,FALSE,ward.D2,0.1626164725485,1.03413828492855,0.313797019514795,BayesLCM (homogeneous var) + HC,100
2,5,4,FALSE,single,0.1626164725485,1.0589691130177,0.313797019514795,BayesLCM (homogeneous var) + HC,100
2,5,4,FALSE,average,0.1626164725485,1.05006087827997,0.313797019514795,BayesLCM (homogeneous var) + HC,100
2,5,4,FALSE,complete,0.1626164725485,1.04193971824718,0.313797019514795,BayesLCM (homogeneous var) + HC,100
